,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
26,PLTR210205C00031500,2021-01-12 14:47:19,31.5,0.88,0.81,0.84,0.00999999,1.1494242,7.0,50,0.918946123046875,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
27,PLTR210205C00032000,2021-01-12 14:40:34,32.0,0.91,0.75,0.78,0.09000003,10.975615,4.0,293,0.930664755859375,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
28,PLTR210205C00032500,2021-01-11 20:55:45,32.5,0.73,0.68,0.72,0.0,0.0,37.0,80,0.937500625,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
29,PLTR210205C00033000,2021-01-12 14:42:55,33.0,0.75,0.66,0.68,0.0,0.0,4.0,164,0.9599613378906249,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
30,PLTR210205C00033500,2021-01-11 18:50:05,33.5,0.73,0.58,0.61,0.0,0.0,41.0,77,0.95507857421875,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
31,PLTR210205C00034000,2021-01-12 14:36:20,34.0,0.62,0.56,0.58,0.00999999,1.6393427,201.0,280,0.975586181640625,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
32,PLTR210205C00034500,2021-01-08 16:13:00,34.5,0.55,0.5,0.52,0.0,0.0,56.0,123,0.973633076171875,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
33,PLTR210205C00035000,2021-01-11 20:55:59,35.0,0.5,0.42,0.5,0.0,0.0,382.0,836,0.97460962890625,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
34,PLTR210205C00035500,2021-01-11 18:28:28,35.5,0.48,0.37,0.48,0.0,0.0,1.0,99,0.98242205078125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
35,PLTR210205C00036000,2021-01-11 20:03:49,36.0,0.44,0.38,0.42,0.0,0.0,431.0,761,0.9951172363281251,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
36,PLTR210205C00040000,2021-01-12 14:33:56,40.0,0.26,0.19,0.24,0.029999986,13.043471,29.0,764,1.0449266503906252,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
0,PLTR210212C00015000,2021-01-11 20:58:44,15.0,10.9,10.4,10.95,0.0,0.0,58.0,59,1.0000000000000003e-05,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
1,PLTR210212C00018500,2021-01-07 20:00:36,18.5,6.45,7.2,7.6,0.0,0.0,13.0,13,0.7148466015625,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
2,PLTR210212C00019000,2021-01-11 15:27:20,19.0,7.0,6.85,7.05,0.0,0.0,3.0,9,0.5898478515625001,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
3,PLTR210212C00020000,2021-01-11 16:40:53,20.0,6.4,6.0,6.35,0.0,0.0,1.0,14,0.6562534375000001,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
4,PLTR210212C00020500,2021-01-08 15:31:16,20.5,4.7,5.55,5.95,0.0,0.0,1.0,2,0.6689486230468751,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
5,PLTR210212C00021000,2021-01-11 18:03:38,21.0,5.6,5.25,5.55,0.0,0.0,4.0,12,0.7158231542968749,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
6,PLTR210212C00021500,2021-01-08 17:50:08,21.5,5.3,4.85,5.1,0.0,0.0,4.0,15,0.70312796875,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
7,PLTR210212C00022000,2021-01-11 16:47:21,22.0,4.85,4.5,4.75,0.0,0.0,2.0,19,0.72070591796875,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
8,PLTR210212C00022500,2021-01-11 14:37:45,22.5,3.85,4.2,4.45,0.0,0.0,3.0,17,0.7500025,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
9,PLTR210212C00023000,2021-01-11 17:45:28,23.0,4.17,3.9,4.15,0.0,0.0,5.0,74,0.7675804492187501,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
10,PLTR210212C00023500,2021-01-12 14:48:30,23.5,3.95,3.65,3.95,-0.14999986,-3.658533,2.0,104,0.804689453125,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
11,PLTR210212C00024000,2021-01-12 14:50:23,24.0,3.64,3.3,3.6,0.09000015,2.5352156,1.0,229,0.78711150390625,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
12,PLTR210212C00024500,2021-01-11 19:24:26,24.5,3.45,3.15,3.4,0.0,0.0,36.0,169,0.8261736132812498,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
13,PLTR210212C00025000,2021-01-11 19:52:10,25.0,3.2,2.9,3.1,0.029999971,0.9463713,2.0,600,0.8227556787109375,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
