,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
128,PLTR210129P00031000,2021-01-14 17:19:38,31.0,6.55,0.0,0.0,0.0,0.0,21,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
129,PLTR210129P00031500,2021-01-14 14:35:37,31.5,7.05,0.0,0.0,0.0,0.0,1,12,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
130,PLTR210129P00032000,2021-01-14 15:22:23,32.0,7.62,0.0,0.0,0.0,0.0,53,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
131,PLTR210129P00032500,2021-01-12 16:12:04,32.5,6.6,0.0,0.0,0.0,0.0,16,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
132,PLTR210129P00033000,2021-01-14 16:06:38,33.0,8.42,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
133,PLTR210129P00033500,2021-01-14 14:47:19,33.5,9.05,0.0,0.0,0.0,0.0,2,33,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
134,PLTR210129P00035000,2021-01-14 17:32:52,35.0,9.94,0.0,0.0,0.0,0.0,1,55,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
135,PLTR210129P00036000,2021-01-13 19:02:50,36.0,10.74,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
136,PLTR210129P00040000,2021-01-11 18:11:49,40.0,14.47,0.0,0.0,0.0,0.0,9,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
137,PLTR210205P00015000,2021-01-14 20:13:08,15.0,0.06,0.0,0.0,0.0,0.0,16.0,0,0.500005,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
138,PLTR210205P00017000,2021-01-14 18:38:56,17.0,0.13,0.0,0.0,0.0,0.0,35.0,0,0.500005,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
139,PLTR210205P00017500,2021-01-14 20:04:04,17.5,0.14,0.0,0.0,0.0,0.0,7.0,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
140,PLTR210205P00018500,2021-01-14 18:37:20,18.5,0.22,0.0,0.0,0.0,0.0,30.0,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
141,PLTR210205P00019000,2021-01-14 19:04:32,19.0,0.28,0.0,0.0,0.0,0.0,170.0,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
142,PLTR210205P00020000,2021-01-14 20:58:39,20.0,0.46,0.0,0.0,0.0,0.0,141.0,1419,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
143,PLTR210205P00021000,2021-01-14 20:58:43,21.0,0.71,0.0,0.0,0.0,0.0,230.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
144,PLTR210205P00022000,2021-01-14 20:45:05,22.0,1.0,0.0,0.0,0.0,0.0,146.0,973,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
145,PLTR210205P00022500,2021-01-14 20:56:34,22.5,1.23,0.0,0.0,0.0,0.0,89.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
146,PLTR210205P00023000,2021-01-14 20:47:25,23.0,1.41,0.0,0.0,0.0,0.0,214.0,0,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
147,PLTR210205P00023500,2021-01-14 20:42:40,23.5,1.71,0.0,0.0,0.0,0.0,50.0,0,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
148,PLTR210205P00024000,2021-01-14 18:41:00,24.0,1.89,0.0,0.0,0.0,0.0,47.0,522,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
149,PLTR210205P00024500,2021-01-14 20:14:02,24.5,2.13,0.0,0.0,0.0,0.0,16.0,314,0.0312596875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
150,PLTR210205P00025000,2021-01-14 19:48:31,25.0,2.41,0.0,0.0,0.0,0.0,177.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
151,PLTR210205P00025500,2021-01-14 17:32:10,25.5,2.79,0.0,0.0,0.0,0.0,19.0,124,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
152,PLTR210205P00026000,2021-01-14 20:58:43,26.0,3.17,0.0,0.0,0.0,0.0,40.0,240,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
153,PLTR210205P00026500,2021-01-14 17:45:14,26.5,3.5,0.0,0.0,0.0,0.0,26.0,117,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
154,PLTR210205P00027000,2021-01-14 20:34:51,27.0,3.75,0.0,0.0,0.0,0.0,25.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
155,PLTR210205P00027500,2021-01-14 16:28:29,27.5,4.1,0.0,0.0,0.0,0.0,3.0,13,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
156,PLTR210205P00028000,2021-01-14 16:14:32,28.0,4.37,0.0,0.0,0.0,0.0,11.0,218,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
157,PLTR210205P00028500,2021-01-13 15:06:28,28.5,5.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
158,PLTR210205P00029000,2021-01-14 15:06:47,29.0,5.3,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
159,PLTR210205P00030000,2021-01-14 20:59:35,30.0,6.2,0.0,0.0,0.0,0.0,36.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
160,PLTR210205P00031000,2021-01-14 16:05:19,31.0,6.95,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
