,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
98,PLTR210212P00027500,2021-01-22 20:59:58,27.5,1.35,0.0,0.0,0.0,0.0,171,156,0.2500075,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
99,PLTR210212P00028000,2021-01-22 20:57:28,28.0,1.6,0.0,0.0,0.0,0.0,378,317,0.12500875,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
100,PLTR210212P00028500,2021-01-22 20:57:20,28.5,1.8,0.0,0.0,0.0,0.0,63,33,0.12500875,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
101,PLTR210212P00029000,2021-01-22 20:50:31,29.0,2.04,0.0,0.0,0.0,0.0,252,223,0.12500875,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
102,PLTR210212P00029500,2021-01-22 20:21:43,29.5,2.44,0.0,0.0,0.0,0.0,22,57,0.12500875,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
103,PLTR210212P00030000,2021-01-22 20:54:33,30.0,2.44,0.0,0.0,0.0,0.0,499,555,0.12500875,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
104,PLTR210212P00030500,2021-01-22 20:54:26,30.5,2.7,0.0,0.0,0.0,0.0,88,63,0.062509375,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
105,PLTR210212P00031000,2021-01-22 20:59:52,31.0,2.9,0.0,0.0,0.0,0.0,149,138,0.062509375,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
106,PLTR210212P00031500,2021-01-22 20:47:43,31.5,3.43,0.0,0.0,0.0,0.0,247,193,0.0312596875,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
107,PLTR210212P00032000,2021-01-22 20:59:20,32.0,3.5,0.0,0.0,0.0,0.0,92,102,0.0312596875,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
108,PLTR210212P00032500,2021-01-22 20:56:43,32.5,3.8,0.0,0.0,0.0,0.0,150,161,0.0039162109375,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
109,PLTR210212P00033500,2021-01-22 20:59:45,33.5,4.4,0.0,0.0,0.0,0.0,304,289,1.0000000000000003e-05,True,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
110,PLTR210212P00035000,2021-01-22 20:57:14,35.0,5.37,0.0,0.0,0.0,0.0,377,352,1.0000000000000003e-05,True,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
111,PLTR210219P00002500,2020-10-22 19:52:44,2.5,0.05,0.0,0.15,0.0,0.0,,10,4.718754101562499,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
112,PLTR210219P00004000,2020-12-30 18:49:56,4.0,0.01,0.0,0.0,0.0,0.0,1.0,210,0.500005,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
113,PLTR210219P00005000,2021-01-19 18:47:02,5.0,0.01,0.0,0.0,0.0,0.0,20.0,601,0.500005,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
114,PLTR210219P00006000,2021-01-12 18:30:43,6.0,0.01,0.0,0.0,0.0,0.0,2.0,1384,0.500005,False,REGULAR,USD,34.8,34.3,34.55,2021-01-25 13:37:57.230536,1611581877.230536,1611581905.019986
